ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
236,236,782,3,49500,0,360,0,0,,372.76,372.760000000023,360,,-12.760000000023,0,,-0.0342311406803901
237,237,783,3,49500,0,810,0,0,,818.47,818.469999999986,810,,-8.46999999998604,0,,-0.0103485772233389
238,238,784,3,49500,0,297,0,0,,302.22,302.220000000022,297,,-5.22000000002203,0,,-0.0172721858249674
239,239,785,3,49500,0,527,0,0,,536.33,536.329999999979,527,,-9.32999999997901,0,,-0.0173960061901803
240,240,786,3,49500,0,326,0,0,,339.32,339.319999999999,326,,-13.319999999999,0,,-0.0392549805493312
241,241,787,3,49500,0,1200,0,0,,1210.35,1210.35000000006,1200,,-10.3500000000599,0,,-0.00855124550754693
242,242,788,3,49500,0,356,0,0,,365.56,365.55999999999,356,,-9.55999999999,0,,-0.0261516577305785
243,243,789,3,49500,0,605,0,0,,617.43,617.43,605,,-12.43,0,,-0.0201318368074113
244,244,790,3,49500,0,1904,0,0,,1914.59,1914.58999999997,1904,,-10.5899999999699,0,,-0.00553121033744565
245,245,791,3,49500,0,903,0,0,,907.96,907.960000000042,903,,-4.96000000004199,0,,-0.00546279571791903
246,246,792,3,49500,0,1190,0,0,,1198.45,1198.44999999996,1190,,-8.44999999996003,0,,-0.00705077391627545
247,247,793,3,49500,0,1038,0,0,,1054.25,1054.25000000001,1038,,-16.25000000001,0,,-0.0154138012805405
248,248,794,3,49500,0,372,0,0,,377.99,377.990000000005,372,,-5.99000000000501,0,,-0.0158469800788511
249,249,795,3,49500,0,2419,0,0,,2428.98,2428.98000000003,2419,,-9.98000000003003,0,,-0.0041087205329109
250,250,796,3,49500,0,603,0,0,,614.46,614.459999999962,603,,-11.459999999962,0,,-0.0186505224098601
251,251,797,3,49500,0,273,0,0,,284.22,284.220000000008,273,,-11.220000000008,0,,-0.0394764618957416
252,252,798,3,49500,0,652,0,0,,661.43,661.430000000043,652,,-9.43000000004304,0,,-0.014256988645877
253,253,799,3,49500,0,1404,0,0,,1412.14,1412.13999999994,1404,,-8.13999999994007,0,,-0.00576430098994464
254,254,800,3,49500,0,922,0,0,,931.13,931.130000000041,922,,-9.13000000004104,0,,-0.0098052903461822
255,255,801,3,49500,0,292,0,0,,303.36,303.360000000007,292,,-11.360000000007,0,,-0.0374472573839885
256,256,802,3,49500,0,475,0,0,,488.35,488.35000000002,475,,-13.35000000002,0,,-0.027336950957345
257,257,803,3,49500,0,1497,0,0,,1509.3,1509.30000000003,1497,,-12.30000000003,0,,-0.00814947326577203
258,258,804,3,49500,0,1708,0,0,,1721.65,1721.65000000009,1708,,-13.6500000000899,0,,-0.00792844074003961
259,259,805,3,49500,0,3049,0,0,,3051.78,3051.77999999999,3049,,-2.7799999999902,0,,-0.000910943777071153
260,260,806,3,49500,0,1540,0,0,,1552.8,1552.80000000001,1540,,-12.80000000001,0,,-0.00824317362185077
261,261,807,3,49500,0,1271,0,0,,1279.65,1279.65000000001,1271,,-8.6500000000101,0,,-0.00675966084477008
262,262,808,3,49500,0,1397,0,0,,1412.71,1412.70999999999,1397,,-15.70999999999,0,,-0.0111204705848972
263,263,809,3,49500,0,940,0,0,,952.35,952.35000000002,940,,-12.35000000002,0,,-0.0129679214574681
264,264,810,3,49500,0,328,0,0,,343.12,343.120000000002,328,,-15.120000000002,0,,-0.044066215901148
265,265,811,3,49500,0,109,0,0,,127.68,127.68,109,,-18.68,0,,-0.146303258145363
266,266,812,3,49500,0,123,0,0,,136.32,136.319999999963,123,,-13.319999999963,0,,-0.0977112676053888
267,267,813,3,49500,0,3206,0,0,,3204.09,3204.08999999996,3206,,1.91000000003987,0,,0.000596113092965521
268,268,814,3,49500,0,1964,0,0,,1973.38,1973.38000000005,1964,,-9.3800000000499,0,,-0.00475326597008669
269,269,815,3,49500,0,1373,0,0,,1385.02,1385.01999999998,1373,,-12.01999999998,0,,-0.00867857503861327
270,270,816,3,49500,0,1033,0,0,,1044.27,1044.27000000003,1033,,-11.27000000003,0,,-0.0107922280636518
271,271,817,3,49500,0,457,0,0,,470.37,470.369999999951,457,,-13.369999999951,0,,-0.0284244318301601
272,272,818,3,49500,0,562,0,0,,579.33,579.329999999979,562,,-17.329999999979,0,,-0.0299138660176059
273,273,819,3,49500,0,1436,0,0,,1450.96,1450.96000000003,1436,,-14.9600000000301,0,,-0.0103104151734229
274,274,820,3,49500,0,180,0,0,,198.1,198.100000000027,180,,-18.100000000027,0,,-0.0913679959617594
275,275,821,3,49500,0,1326,0,0,,1335.31,1335.30999999996,1326,,-9.30999999995993,0,,-0.0069721637671853
276,276,822,3,49500,0,534,0,0,,547.15,547.150000000045,534,,-13.150000000045,0,,-0.0240336288038818
277,277,823,3,49500,0,1429,0,0,,1442.35,1442.34999999993,1429,,-13.3499999999301,0,,-0.0092557284985827
278,278,824,3,49500,0,1115,0,0,,1129.8,1129.80000000004,1115,,-14.80000000004,0,,-0.0130996636573194
279,279,825,3,49500,0,1344,0,0,,1357.68,1357.67999999994,1344,,-13.67999999994,0,,-0.0100760120204618
280,280,826,3,49500,0,666,0,0,,677.39,677.390000000035,666,,-11.390000000035,0,,-0.016814538153847
281,281,827,3,49500,0,349,0,0,,358.8,358.800000000024,349,,-9.800000000024,0,,-0.0273132664437663
282,282,828,3,49500,0,187,0,0,,200.75,200.750000000021,187,,-13.750000000021,0,,-0.068493150685029
283,283,829,3,49500,0,2005,0,0,,2015.68,2015.68000000002,2005,,-10.6800000000201,0,,-0.00529846007303737
284,284,830,3,49500,0,453,0,0,,463.53,463.530000000042,453,,-10.530000000042,0,,-0.0227169762475806
285,285,831,3,49500,0,649,0,0,,666.98,666.980000000017,649,,-17.980000000017,0,,-0.0269573300548989
286,286,832,3,49500,0,286,0,0,,302.77,302.769999999974,286,,-16.769999999974,0,,-0.0553885787890988
287,287,833,3,49500,0,3502,0,0,,3515.18,3515.17999999998,3502,,-13.1799999999798,0,,-0.00374945237512159
288,288,834,3,49500,0,5292,0,0,,5301.06,5301.06000000004,5292,,-9.06000000004042,0,,-0.001709092143843
289,289,835,3,49500,0,1079,0,0,,1088.32,1088.31999999999,1079,,-9.31999999998993,0,,-0.00856365774771209
290,290,836,3,49500,0,836,0,0,,854.68,854.680000000036,836,,-18.680000000036,0,,-0.0218561332896935
291,291,837,3,49500,0,804,0,0,,816.03,816.029999999991,804,,-12.029999999991,0,,-0.0147421050696557
292,292,838,3,49500,0,723,0,0,,725.78,725.780000000035,723,,-2.78000000003499,0,,-0.00383036181767871
293,293,839,3,49500,0,616,0,0,,623.8,623.799999999981,616,,-7.79999999998097,0,,-0.0125040076947438
294,294,840,3,49500,0,678,0,0,,686.65,686.649999999965,678,,-8.64999999996496,0,,-0.0125973931405598
295,295,841,3,49500,0,829,0,0,,841.94,841.939999999995,829,,-12.9399999999951,0,,-0.0153692662184896
296,296,842,3,49500,0,1249,0,0,,1250.26,1250.25999999996,1249,,-1.25999999995997,0,,-0.00100779037956906
297,297,843,3,49500,0,910,0,0,,914.27,914.270000000084,910,,-4.270000000084,0,,-0.00467039277246722
298,298,844,3,49500,0,494,0,0,,503.65,503.650000000016,494,,-9.65000000001601,0,,-0.0191601310434145
299,299,845,3,49500,0,903,0,0,,916.1,916.100000000034,903,,-13.100000000034,0,,-0.0142997489357423
300,300,846,3,49500,0,394,0,0,,408.64,408.640000000028,394,,-14.640000000028,0,,-0.0358261550509666
301,301,847,3,49500,0,507,0,0,,517.52,517.520000000025,507,,-10.520000000025,0,,-0.0203277168032626
302,302,848,3,49500,0,234,0,0,,245.97,245.969999999986,234,,-11.969999999986,0,,-0.0486644712769308
303,303,849,3,49500,0,1587,0,0,,1596.83,1596.83000000004,1587,,-9.83000000003995,0,,-0.00615594646896645
304,304,850,3,49500,0,648,0,0,,655.43,655.430000000022,648,,-7.43000000002201,0,,-0.0113360694506229
305,305,851,3,49500,0,1367,0,0,,1378.39,1378.38999999996,1367,,-11.3899999999601,0,,-0.0082632636626502
306,306,852,3,49500,0,205,0,0,,212.46,212.460000000013,205,,-7.460000000013,0,,-0.0351124917632144
307,307,853,3,49500,0,332,0,0,,339.77,339.770000000076,332,,-7.77000000007598,0,,-0.0228684109841194
308,308,854,3,49500,0,329,0,0,,334.28,334.280000000064,329,,-5.28000000006398,0,,-0.0157951417974841
309,309,855,3,49500,0,912,0,0,,934.64,934.639999999992,912,,-22.639999999992,0,,-0.024223230334666
310,310,856,3,49500,0,91,0,0,,101.96,101.960000000013,91,,-10.960000000013,0,,-0.107493134562687
311,311,857,3,49500,0,98,0,0,,105.75,105.749999999992,98,,-7.749999999992,0,,-0.0732860520093862
312,312,858,3,49500,0,505,0,0,,517.31,517.310000000012,505,,-12.310000000012,0,,-0.023796176373957
313,313,859,3,49500,0,215,0,0,,223.82,223.819999999977,215,,-8.819999999977,0,,-0.0394066660708512
314,314,860,3,49500,0,489,0,0,,498.87,498.870000000024,489,,-9.87000000002399,0,,-0.0197847134524496
315,315,861,3,49500,0,79,0,0,,85.96,85.9600000000209,79,,-6.9600000000209,0,,-0.080967892043034
316,316,862,3,49500,0,729,0,0,,747.15,747.149999999986,729,,-18.149999999986,0,,-0.0242923107809494
317,317,863,3,49500,0,168,0,0,,181.85,181.849999999991,168,,-13.849999999991,0,,-0.0761616717074055
318,318,864,3,49500,0,985,0,0,,1006.29,1006.28999999997,985,,-21.28999999997,0,,-0.0211569229545862
319,319,865,3,49500,0,978,0,0,,993.22,993.220000000008,978,,-15.220000000008,0,,-0.0153238960149895
320,320,866,3,49500,0,2877,0,0,,2892.83,2892.83000000002,2877,,-15.8300000000199,0,,-0.00547215010906961
321,321,867,3,49500,0,379,0,0,,391.81,391.810000000026,379,,-12.810000000026,0,,-0.0326944182129735
322,322,868,3,49500,0,549,0,0,,563.96,563.959999999984,549,,-14.959999999984,0,,-0.0265267040215342
323,323,869,3,49500,0,142,0,0,,150.39,150.390000000028,142,,-8.39000000002801,0,,-0.055788283795641
324,324,870,3,49500,0,190,0,0,,202.41,202.410000000032,190,,-12.410000000032,0,,-0.0613112000396721
325,325,871,3,49500,0,94,0,0,,104.28,104.280000000027,94,,-10.280000000027,0,,-0.0985807441505978
326,326,872,3,49500,0,115,0,0,,123.6,123.600000000093,115,,-8.600000000093,0,,-0.0695792880265901
327,327,873,3,49500,0,57,0,0,,61.68,61.6800000000584,57,,-4.6800000000584,0,,-0.0758754863821979
328,328,874,3,49500,0,553,0,0,,565.55,565.550000000017,553,,-12.550000000017,0,,-0.022190787728789
329,329,875,3,49500,0,647,0,0,,664.71,664.710000000006,647,,-17.7100000000059,0,,-0.0266431977855092
330,330,876,3,49500,0,232,0,0,,240.89,240.890000000013,232,,-8.890000000013,0,,-0.036904811324723
331,331,877,3,49500,0,1417,0,0,,1431.9,1431.9,1417,,-14.9000000000001,0,,-0.0104057545918012
332,332,878,3,49500,0,884,0,0,,893.26,893.260000000045,884,,-9.26000000004501,0,,-0.0103665226250415
333,333,879,3,49500,0,78,0,0,,81.21,81.2099999999991,78,,-3.2099999999991,0,,-0.0395271518285819
334,334,880,3,49500,0,171,0,0,,176.12,176.120000000053,171,,-5.12000000005301,0,,-0.0290710878949096
335,335,881,3,49500,0,560,0,0,,572.12,572.12000000006,560,,-12.12000000006,0,,-0.0211843669161343
336,336,882,3,49500,0,55,0,0,,57.25,57.2500000000145,55,,-2.2500000000145,0,,-0.0393013100439115
337,337,883,3,49500,0,66,0,0,,72.06,72.0600000000486,66,,-6.0600000000486,0,,-0.0840965861788026
338,338,884,3,49500,0,322,0,0,,332.98,332.98000000001,322,,-10.98000000001,0,,-0.0329749534506868
339,339,885,3,49500,0,96,0,0,,108.84,108.840000000018,96,,-12.840000000018,0,,-0.117971334068503
340,340,886,3,49500,0,589,0,0,,595.99,595.990000000005,589,,-6.99000000000501,0,,-0.0117283847044497
341,341,887,3,49500,0,81,0,0,,90.26,90.260000000002,81,,-9.260000000002,0,,-0.102592510525169
342,342,888,3,49500,0,270,0,0,,283.7,283.700000000018,270,,-13.700000000018,0,,-0.048290447656035
343,343,889,3,49500,0,125,0,0,,134.72,134.719999999979,125,,-9.719999999979,0,,-0.0721496437053185
344,344,890,3,49500,0,137,0,0,,143.51,143.509999999972,137,,-6.509999999972,0,,-0.0453626924951102
345,345,891,3,49500,0,548,0,0,,559.09,559.090000000054,548,,-11.090000000054,0,,-0.0198358046111591
346,346,892,3,49500,0,2340,0,0,,2350.05,2350.05000000005,2340,,-10.0500000000502,0,,-0.00427650475523925
347,347,893,3,49500,0,320,0,0,,336.22,336.22000000003,320,,-16.22000000003,0,,-0.0482422223544957
348,348,894,3,49500,0,363,0,0,,373.53,373.529999999998,363,,-10.529999999998,0,,-0.0281905067865982
349,349,895,3,49500,0,140,0,0,,147.2,147.200000000026,140,,-7.20000000002599,0,,-0.0489130434784288
350,350,896,3,49500,0,213,0,0,,220.11,220.110000000007,213,,-7.11000000000701,0,,-0.0323020308028112
351,351,897,3,49500,0,1799,0,0,,1808.79,1808.79000000003,1799,,-9.79000000002998,0,,-0.00541245805208444
352,352,898,3,49500,0,626,0,0,,635.16,635.160000000025,626,,-9.16000000002498,0,,-0.0144215630707611
353,353,899,3,49500,0,303,0,0,,308.99,308.989999999997,303,,-5.989999999997,0,,-0.0193857406388461
354,354,900,3,49500,0,238,0,0,,244.47,244.470000000037,238,,-6.470000000037,0,,-0.0264654149794904
355,355,901,3,49500,0,205,0,0,,214.17,214.170000000005,205,,-9.17000000000499,0,,-0.0428164542186337
356,356,902,3,49500,0,13756,0,0,,13757.49,13757.49,13756,,-1.48999999999978,0,,-0.000108304639872519
357,357,903,3,49500,0,11563,0,0,,11567.12,11567.12,11563,,-4.1200000000008,0,,-0.000356182005546826
358,358,904,3,49500,0,4100,0,0,,4112.35,4112.35000000003,4100,,-12.3500000000304,0,,-0.00300314905103658
359,359,905,3,49500,0,5333,0,0,,5339.23,5339.23,5333,,-6.22999999999956,0,,-0.00116683491814355
360,360,906,3,49500,0,4184,0,0,,4187.49,4187.49000000003,4184,,-3.4900000000298,0,,-0.000833434826120127
361,361,907,3,49500,0,944,0,0,,951.47,951.470000000001,944,,-7.47000000000105,0,,-0.00785100949057883
362,362,908,3,49500,0,2610,0,0,,2617.38,2617.38000000003,2610,,-7.38000000003012,0,,-0.00281961350664788
363,363,909,3,49500,0,550,0,0,,557.52,557.520000000018,550,,-7.52000000001794,0,,-0.0134883053523061
364,364,910,3,49500,0,506,0,0,,512.17,512.170000000049,506,,-6.17000000004896,0,,-0.0120467813422269
365,365,911,3,49500,0,872,0,0,,878.67,878.670000000005,872,,-6.67000000000496,0,,-0.00759101824348723
366,366,912,3,49500,0,181,0,0,,187.5,187.499999999985,181,,-6.49999999998499,0,,-0.0346666666665894
367,367,913,3,49500,0,2478,0,0,,2492.67,2492.66999999998,2478,,-14.6699999999801,0,,-0.00588525556932132
368,368,914,3,49500,0,1160,0,0,,1177.93,1177.93000000009,1160,,-17.9300000000901,0,,-0.0152216175834631
369,369,915,3,49500,0,303,0,0,,309.67,309.670000000034,303,,-6.67000000003401,0,,-0.0215390577066983
370,370,916,3,49500,0,598,0,0,,606.67,606.670000000005,598,,-8.67000000000496,0,,-0.0142911302685231
371,371,917,3,49500,0,579,0,0,,586.49,586.490000000019,579,,-7.490000000019,0,,-0.0127708912343241
372,372,918,3,49500,0,626,0,0,,637.18,637.180000000007,626,,-11.180000000007,0,,-0.017546062337184
373,373,919,3,49500,0,1251,0,0,,1254.53,1254.52999999996,1251,,-3.52999999995996,0,,-0.00281380277869805
374,374,920,3,49500,0,1506,0,0,,1520.75,1520.75000000001,1506,,-14.75000000001,0,,-0.00969916159790229
375,375,921,3,49500,0,913,0,0,,921.25,921.25,913,,-8.25,0,,-0.00895522388059702
376,376,922,3,49500,0,5559,0,0,,5561.29,5561.29000000003,5559,,-2.29000000002998,0,,-0.000411774965885607
377,377,923,3,49500,0,1661,0,0,,1661,1661,1661,,0,0,,0
378,378,924,3,49500,0,189,0,0,,189,189,189,,0,0,,0
379,379,925,3,49500,0,1280,0,0,,1280,1280,1280,,0,0,,0
380,380,926,3,49500,0,484,0,0,,484,484,484,,0,0,,0
381,381,927,3,49500,0,1903,0,0,,1903,1903,1903,,0,0,,0
382,382,928,3,49500,0,1555,0,0,,1555,1555,1555,,0,0,,0
383,383,929,3,49500,0,724,0,0,,724,724,724,,0,0,,0
384,384,930,3,49500,0,157,0,0,,1,0,1,,157,156,,#DIV/0!
385,385,931,3,49500,0,22,0,0,,156,157,156,,-135,-134,,-0.859872611464968
386,386,932,3,49500,0,5917,0,0,,22,22,22,,5895,5895,,267.954545454545
387,387,933,3,49500,0,0,0,0,,5837,5837,5837,,-5837,-5837,,-1
388,388,390,2,3500,11.09,1520,11.15,0,,997.43,1511.69999999999,996.11,,8.30000000000996,523.89,,0.0054905073758087
389,388,391,2,3500,5.98,1888,6.06,0,,759.18,1959.43000000011,752.96,,-71.4300000001101,1135.04,,-0.0364544791087745
390,388,708,1,2000,2.9,237,2.9,0,,370.88,218.11,371.09,,18.89,-134.09,,0.0866076750263628
391,388,802,1,2000,4.78,234,4.78,0,,40.29,274.860000000073,38.6,,-40.860000000073,195.4,,-0.148657498363029
392,389,390,2,1000,4.34,249,4.34,0,,585.66,199.210000000086,580.28,,49.789999999914,-331.28,,0.249937252145437
393,389,801,1,2500,9.58,131,9.58,0,,459.88,125.529999999998,452.01,,5.470000000002,-321.01,,0.0435752409782689
394,389,914,1,2500,3.96,278,3.96,0,,223.26,269.440000000002,220.8,,8.55999999999801,57.2,,0.0317695961995173
395,390,388,2,3500,11.09,1493,11.15,0,,1067.52,1446.21000000008,1062.11,,46.7899999999199,430.89,,0.0323535309532622
396,390,389,2,1000,4.34,143,4.34,0,,382.57,131.699999999997,381.29,,11.300000000003,-238.29,,0.0858010630220444
397,390,925,2,3500,6.93,1413,6.96,0,,1413,1413,1413,,0,0,,0
398,391,388,2,3500,5.98,1577,6.02,0,,523.69,1609.00000000007,520.77,,-32.00000000007,1056.23,,-0.0198881292728829
399,391,392,2,3500,4.22,2984,4.55,0,,61.23,2914.31000000026,61.1,,69.6899999997399,2922.9,,0.0239130360187261
400,391,709,1,3000,0.53,627,0.53,0,,1075.85,627.080000000125,1042.27,,-0.0800000001249828,-415.27,,-0.000127575429171664
401,391,715,1,3000,6.36,410,6.36,0,,673.44,511.600000000136,635.2,,-101.600000000136,-225.2,,-0.198592650508423
402,392,391,2,3500,4.22,1870,4.27,0,,33.44,1903.72000000013,32.47,,-33.7200000001301,1837.53,,-0.017712688840863
403,392,393,2,3500,2.55,4541,3.63,0,,64.96,4023.0077506364,64.05,,517.9922493636,4476.95,,0.128757457472375
404,392,713,1,1000,1.05,1089,1.27,0,,83.49,1161.32873971288,83.29,,-72.32873971288,1005.71,,-0.0622810210748441
405,392,717,1,1000,2.98,674,3.07,0,,148.69,662.700000000135,145.93,,11.299999999865,528.07,,0.0170514561639697
406,393,392,2,3500,2.55,2740,2.69,0,,37.38,2868.88000000039,35.44,,-128.88000000039,2704.56,,-0.0449234544492528
407,393,394,2,5000,3.42,5457,4.15,0,,259.27,5386.72825901004,256.27,,70.2717409899597,5200.73,,0.0130453473075091
408,393,712,1,3500,2.62,2348,2.7,0,,880.5,2396.0750375838,878.25,,-48.0750375838002,1469.75,,-0.0200640784740527
409,393,716,1,3500,1.87,3392,2.12,0,,966.78,3038.24189222937,957.86,,353.75810777063,2434.14,,0.116435135949973
410,394,393,2,5000,3.42,3024,3.49,0,,218.88,3286.5658773079,213.77,,-262.5658773079,2810.23,,-0.0798906479011379
411,394,395,2,5000,2.42,5115,2.82,0,,0.01,4806.19727528661,0.01,,308.80272471339,5114.99,,0.0642509466478308
412,394,584,1,500,4.97,587,6.39,0,,982.55,558.958703141863,961.08,,28.041296858137,-374.08,,0.0501670279047791
413,394,601,1,500,1.75,743,3.03,0,,721.62,666.980459301215,687.96,,76.019540698785,55.04,,0.113975663962374
414,395,394,2,5000,2.42,2738,2.45,0,,0.01,2710.45000000034,0.01,,27.54999999966,2737.99,,0.0101643638508943
415,395,396,2,5000,3.65,5751,4.61,0,,0.01,5624.92250983865,0.01,,126.07749016135,5750.99,,0.0224140848057597
416,395,584,1,3500,3.88,1034,3.88,0,,253.71,1068.01751956179,248.64,,-34.0175195617901,785.36,,-0.0318510875886639
417,395,600,1,3500,1.36,1960,1.38,0,,221.48,2179.0595406988,213.22,,-219.0595406988,1746.78,,-0.100529396561853
418,396,395,2,5000,3.65,2482,3.68,0,,0.01,2514.34000000036,0.01,,-32.3400000003599,2481.99,,-0.012862222293069
419,396,397,2,5000,2.11,5751,2.66,0,,0.01,5624.92250983865,0.01,,126.07749016135,5750.99,,0.0224140848057597
420,397,396,2,5000,2.11,2482,2.13,0,,0.01,2514.34000000036,0.01,,-32.3400000003599,2481.99,,-0.012862222293069
421,397,398,2,5000,2.36,7197,3.88,0,,425.06,7113.8802546178,420.04,,83.1197453821997,6776.96,,0.0116841642545564
422,397,588,1,3000,3.02,1735,3.07,0,,233.95,1774.1200000002,229.06,,-39.1200000002,1505.94,,-0.0220503686335736
423,397,604,1,3000,1.28,3924,1.84,0,,258.47,3836.05330174689,257.32,,87.9466982531098,3666.68,,0.0229263493844207
424,398,397,2,5000,2.36,4429,2.58,0,,125.78,4863.60330174744,122.24,,-434.60330174744,4306.76,,-0.0893582956470344
425,398,399,2,5000,0.72,7152,1.17,0,,320.83,7003.43992938639,317.72,,148.56007061361,6834.28,,0.021212443043918
426,398,400,2,6500,2.11,3248,2.13,0,,0.1,3372.94351797562,0.1,,-124.94351797562,3247.9,,-0.0370428728823212
427,398,403,2,8000,3.06,6889,3.31,0,,104.44,7319.32614752041,102.54,,-430.32614752041,6786.46,,-0.0587931373527046
428,399,398,2,5000,0.72,4644,0.8,0,,98.57,4331.78235450333,95.86,,312.21764549667,4548.14,,0.0720760232037254
429,399,537,2,5000,4.28,7063,6.84,0,,7116.76,6229.82365791203,6981.36,,833.17634208797,81.6400000000003,,0.133739956030668
430,399,604,1,7000,3.32,4471,3.4,0,,4886.16,3992.22105737825,4829.32,,478.77894262175,-358.32,,0.119927963842807
431,399,609,1,7000,0.88,8076,1.11,0,,2673.87,7844.24264153507,2663.62,,231.75735846493,5412.38,,0.0295448992408496
432,400,398,2,6500,2.11,4556,2.19,0,,0.1,5275.68032816313,0.11,,-719.68032816313,4555.89,,-0.136414696000678
433,400,401,2,5000,4.09,2244,4.11,0,,69.14,2158.67629044859,68.71,,85.3237095514101,2175.29,,0.0395259400072806
434,400,587,1,500,0.88,1292,6.76,0,,467.96,1214.26722752703,467.5,,77.7327724729701,824.5,,0.0640161989970529
435,400,609,1,500,6.72,66,6.72,0,,1281.94,0,1286.67,,66,-1220.67,,#DIV/0!
436,401,400,2,5000,4.09,3667,4.27,0,,309.23,4084.49455535116,307.15,,-417.49455535116,3359.85,,-0.102214496724985
437,401,402,2,5000,1.69,0,1.69,0,,0,0,0,,0,0,,#DIV/0!
438,401,585,1,6000,1.7,3816,1.74,0,,915.75,4301.166447656,910.68,,-485.166447656,2905.32,,-0.112798807849066
439,401,590,1,6000,1.81,6909,2.29,0,,1880.66,6671.17567898123,1876.45,,237.82432101877,5032.55,,0.035649536522937
440,402,401,2,5000,1.69,0,1.69,0,,0,0,0,,0,0,,#DIV/0!
441,403,398,2,8000,3.06,5321,3.15,0,,27.42,5837.9699593456,26.58,,-516.9699593456,5294.42,,-0.0885530352067021
