ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
235,235,781,3,49500,0,236,0,0,,242.1,242.099999999991,236,,=G236-L236,=G236-M236,,=O236/L236
236,236,782,3,49500,0,360,0,0,,372.76,372.760000000023,360,,=G237-L237,=G237-M237,,=O237/L237
237,237,783,3,49500,0,810,0,0,,818.47,818.469999999986,810,,=G238-L238,=G238-M238,,=O238/L238
238,238,784,3,49500,0,297,0,0,,302.22,302.220000000022,297,,=G239-L239,=G239-M239,,=O239/L239
239,239,785,3,49500,0,527,0,0,,536.33,536.329999999979,527,,=G240-L240,=G240-M240,,=O240/L240
240,240,786,3,49500,0,326,0,0,,339.32,339.319999999999,326,,=G241-L241,=G241-M241,,=O241/L241
241,241,787,3,49500,0,1200,0,0,,1210.35,1210.35000000006,1200,,=G242-L242,=G242-M242,,=O242/L242
242,242,788,3,49500,0,356,0,0,,365.56,365.55999999999,356,,=G243-L243,=G243-M243,,=O243/L243
243,243,789,3,49500,0,605,0,0,,617.43,617.43,605,,=G244-L244,=G244-M244,,=O244/L244
244,244,790,3,49500,0,1904,0,0,,1914.59,1914.58999999997,1904,,=G245-L245,=G245-M245,,=O245/L245
245,245,791,3,49500,0,903,0,0,,907.96,907.960000000042,903,,=G246-L246,=G246-M246,,=O246/L246
246,246,792,3,49500,0,1190,0,0,,1198.45,1198.44999999996,1190,,=G247-L247,=G247-M247,,=O247/L247
247,247,793,3,49500,0,1038,0,0,,1054.25,1054.25000000001,1038,,=G248-L248,=G248-M248,,=O248/L248
248,248,794,3,49500,0,372,0,0,,377.99,377.990000000005,372,,=G249-L249,=G249-M249,,=O249/L249
249,249,795,3,49500,0,2419,0,0,,2428.98,2428.98000000003,2419,,=G250-L250,=G250-M250,,=O250/L250
250,250,796,3,49500,0,603,0,0,,614.46,614.459999999962,603,,=G251-L251,=G251-M251,,=O251/L251
251,251,797,3,49500,0,273,0,0,,284.22,284.220000000008,273,,=G252-L252,=G252-M252,,=O252/L252
252,252,798,3,49500,0,652,0,0,,661.43,661.430000000043,652,,=G253-L253,=G253-M253,,=O253/L253
253,253,799,3,49500,0,1404,0,0,,1412.14,1412.13999999994,1404,,=G254-L254,=G254-M254,,=O254/L254
254,254,800,3,49500,0,922,0,0,,931.13,931.130000000041,922,,=G255-L255,=G255-M255,,=O255/L255
255,255,801,3,49500,0,292,0,0,,303.36,303.360000000007,292,,=G256-L256,=G256-M256,,=O256/L256
256,256,802,3,49500,0,475,0,0,,488.35,488.35000000002,475,,=G257-L257,=G257-M257,,=O257/L257
257,257,803,3,49500,0,1497,0,0,,1509.3,1509.30000000003,1497,,=G258-L258,=G258-M258,,=O258/L258
258,258,804,3,49500,0,1708,0,0,,1721.65,1721.65000000009,1708,,=G259-L259,=G259-M259,,=O259/L259
259,259,805,3,49500,0,3049,0,0,,3051.78,3051.77999999999,3049,,=G260-L260,=G260-M260,,=O260/L260
260,260,806,3,49500,0,1540,0,0,,1552.8,1552.80000000001,1540,,=G261-L261,=G261-M261,,=O261/L261
261,261,807,3,49500,0,1271,0,0,,1279.65,1279.65000000001,1271,,=G262-L262,=G262-M262,,=O262/L262
262,262,808,3,49500,0,1397,0,0,,1412.71,1412.70999999999,1397,,=G263-L263,=G263-M263,,=O263/L263
263,263,809,3,49500,0,940,0,0,,952.35,952.35000000002,940,,=G264-L264,=G264-M264,,=O264/L264
264,264,810,3,49500,0,328,0,0,,343.12,343.120000000002,328,,=G265-L265,=G265-M265,,=O265/L265
265,265,811,3,49500,0,109,0,0,,127.68,127.68,109,,=G266-L266,=G266-M266,,=O266/L266
266,266,812,3,49500,0,123,0,0,,136.32,136.319999999963,123,,=G267-L267,=G267-M267,,=O267/L267
267,267,813,3,49500,0,3206,0,0,,3204.09,3204.08999999996,3206,,=G268-L268,=G268-M268,,=O268/L268
268,268,814,3,49500,0,1964,0,0,,1973.38,1973.38000000005,1964,,=G269-L269,=G269-M269,,=O269/L269
269,269,815,3,49500,0,1373,0,0,,1385.02,1385.01999999998,1373,,=G270-L270,=G270-M270,,=O270/L270
270,270,816,3,49500,0,1033,0,0,,1044.27,1044.27000000003,1033,,=G271-L271,=G271-M271,,=O271/L271
271,271,817,3,49500,0,457,0,0,,470.37,470.369999999951,457,,=G272-L272,=G272-M272,,=O272/L272
272,272,818,3,49500,0,562,0,0,,579.33,579.329999999979,562,,=G273-L273,=G273-M273,,=O273/L273
273,273,819,3,49500,0,1436,0,0,,1450.96,1450.96000000003,1436,,=G274-L274,=G274-M274,,=O274/L274
274,274,820,3,49500,0,180,0,0,,198.1,198.100000000027,180,,=G275-L275,=G275-M275,,=O275/L275
275,275,821,3,49500,0,1326,0,0,,1335.31,1335.30999999996,1326,,=G276-L276,=G276-M276,,=O276/L276
276,276,822,3,49500,0,534,0,0,,547.15,547.150000000045,534,,=G277-L277,=G277-M277,,=O277/L277
277,277,823,3,49500,0,1429,0,0,,1442.35,1442.34999999993,1429,,=G278-L278,=G278-M278,,=O278/L278
278,278,824,3,49500,0,1115,0,0,,1129.8,1129.80000000004,1115,,=G279-L279,=G279-M279,,=O279/L279
279,279,825,3,49500,0,1344,0,0,,1357.68,1357.67999999994,1344,,=G280-L280,=G280-M280,,=O280/L280
280,280,826,3,49500,0,666,0,0,,677.39,677.390000000035,666,,=G281-L281,=G281-M281,,=O281/L281
281,281,827,3,49500,0,349,0,0,,358.8,358.800000000024,349,,=G282-L282,=G282-M282,,=O282/L282
282,282,828,3,49500,0,187,0,0,,200.75,200.750000000021,187,,=G283-L283,=G283-M283,,=O283/L283
283,283,829,3,49500,0,2005,0,0,,2015.68,2015.68000000002,2005,,=G284-L284,=G284-M284,,=O284/L284
284,284,830,3,49500,0,453,0,0,,463.53,463.530000000042,453,,=G285-L285,=G285-M285,,=O285/L285
285,285,831,3,49500,0,649,0,0,,666.98,666.980000000017,649,,=G286-L286,=G286-M286,,=O286/L286
286,286,832,3,49500,0,286,0,0,,302.77,302.769999999974,286,,=G287-L287,=G287-M287,,=O287/L287
287,287,833,3,49500,0,3502,0,0,,3515.18,3515.17999999998,3502,,=G288-L288,=G288-M288,,=O288/L288
288,288,834,3,49500,0,5292,0,0,,5301.06,5301.06000000004,5292,,=G289-L289,=G289-M289,,=O289/L289
289,289,835,3,49500,0,1079,0,0,,1088.32,1088.31999999999,1079,,=G290-L290,=G290-M290,,=O290/L290
290,290,836,3,49500,0,836,0,0,,854.68,854.680000000036,836,,=G291-L291,=G291-M291,,=O291/L291
291,291,837,3,49500,0,804,0,0,,816.03,816.029999999991,804,,=G292-L292,=G292-M292,,=O292/L292
292,292,838,3,49500,0,723,0,0,,725.78,725.780000000035,723,,=G293-L293,=G293-M293,,=O293/L293
293,293,839,3,49500,0,616,0,0,,623.8,623.799999999981,616,,=G294-L294,=G294-M294,,=O294/L294
294,294,840,3,49500,0,678,0,0,,686.65,686.649999999965,678,,=G295-L295,=G295-M295,,=O295/L295
295,295,841,3,49500,0,829,0,0,,841.94,841.939999999995,829,,=G296-L296,=G296-M296,,=O296/L296
296,296,842,3,49500,0,1249,0,0,,1250.26,1250.25999999996,1249,,=G297-L297,=G297-M297,,=O297/L297
297,297,843,3,49500,0,910,0,0,,914.27,914.270000000084,910,,=G298-L298,=G298-M298,,=O298/L298
298,298,844,3,49500,0,494,0,0,,503.65,503.650000000016,494,,=G299-L299,=G299-M299,,=O299/L299
299,299,845,3,49500,0,903,0,0,,916.1,916.100000000034,903,,=G300-L300,=G300-M300,,=O300/L300
300,300,846,3,49500,0,394,0,0,,408.64,408.640000000028,394,,=G301-L301,=G301-M301,,=O301/L301
301,301,847,3,49500,0,507,0,0,,517.52,517.520000000025,507,,=G302-L302,=G302-M302,,=O302/L302
302,302,848,3,49500,0,234,0,0,,245.97,245.969999999986,234,,=G303-L303,=G303-M303,,=O303/L303
303,303,849,3,49500,0,1587,0,0,,1596.83,1596.83000000004,1587,,=G304-L304,=G304-M304,,=O304/L304
304,304,850,3,49500,0,648,0,0,,655.43,655.430000000022,648,,=G305-L305,=G305-M305,,=O305/L305
305,305,851,3,49500,0,1367,0,0,,1378.39,1378.38999999996,1367,,=G306-L306,=G306-M306,,=O306/L306
306,306,852,3,49500,0,205,0,0,,212.46,212.460000000013,205,,=G307-L307,=G307-M307,,=O307/L307
307,307,853,3,49500,0,332,0,0,,339.77,339.770000000076,332,,=G308-L308,=G308-M308,,=O308/L308
308,308,854,3,49500,0,329,0,0,,334.28,334.280000000064,329,,=G309-L309,=G309-M309,,=O309/L309
309,309,855,3,49500,0,912,0,0,,934.64,934.639999999992,912,,=G310-L310,=G310-M310,,=O310/L310
310,310,856,3,49500,0,91,0,0,,101.96,101.960000000013,91,,=G311-L311,=G311-M311,,=O311/L311
311,311,857,3,49500,0,98,0,0,,105.75,105.749999999992,98,,=G312-L312,=G312-M312,,=O312/L312
312,312,858,3,49500,0,505,0,0,,517.31,517.310000000012,505,,=G313-L313,=G313-M313,,=O313/L313
313,313,859,3,49500,0,215,0,0,,223.82,223.819999999977,215,,=G314-L314,=G314-M314,,=O314/L314
314,314,860,3,49500,0,489,0,0,,498.87,498.870000000024,489,,=G315-L315,=G315-M315,,=O315/L315
315,315,861,3,49500,0,79,0,0,,85.96,85.9600000000209,79,,=G316-L316,=G316-M316,,=O316/L316
316,316,862,3,49500,0,729,0,0,,747.15,747.149999999986,729,,=G317-L317,=G317-M317,,=O317/L317
317,317,863,3,49500,0,168,0,0,,181.85,181.849999999991,168,,=G318-L318,=G318-M318,,=O318/L318
318,318,864,3,49500,0,985,0,0,,1006.29,1006.28999999997,985,,=G319-L319,=G319-M319,,=O319/L319
319,319,865,3,49500,0,978,0,0,,993.22,993.220000000008,978,,=G320-L320,=G320-M320,,=O320/L320
320,320,866,3,49500,0,2877,0,0,,2892.83,2892.83000000002,2877,,=G321-L321,=G321-M321,,=O321/L321
321,321,867,3,49500,0,379,0,0,,391.81,391.810000000026,379,,=G322-L322,=G322-M322,,=O322/L322
322,322,868,3,49500,0,549,0,0,,563.96,563.959999999984,549,,=G323-L323,=G323-M323,,=O323/L323
323,323,869,3,49500,0,142,0,0,,150.39,150.390000000028,142,,=G324-L324,=G324-M324,,=O324/L324
324,324,870,3,49500,0,190,0,0,,202.41,202.410000000032,190,,=G325-L325,=G325-M325,,=O325/L325
325,325,871,3,49500,0,94,0,0,,104.28,104.280000000027,94,,=G326-L326,=G326-M326,,=O326/L326
326,326,872,3,49500,0,115,0,0,,123.6,123.600000000093,115,,=G327-L327,=G327-M327,,=O327/L327
327,327,873,3,49500,0,57,0,0,,61.68,61.6800000000584,57,,=G328-L328,=G328-M328,,=O328/L328
328,328,874,3,49500,0,553,0,0,,565.55,565.550000000017,553,,=G329-L329,=G329-M329,,=O329/L329
329,329,875,3,49500,0,647,0,0,,664.71,664.710000000006,647,,=G330-L330,=G330-M330,,=O330/L330
330,330,876,3,49500,0,232,0,0,,240.89,240.890000000013,232,,=G331-L331,=G331-M331,,=O331/L331
331,331,877,3,49500,0,1417,0,0,,1431.9,1431.9,1417,,=G332-L332,=G332-M332,,=O332/L332
332,332,878,3,49500,0,884,0,0,,893.26,893.260000000045,884,,=G333-L333,=G333-M333,,=O333/L333
333,333,879,3,49500,0,78,0,0,,81.21,81.2099999999991,78,,=G334-L334,=G334-M334,,=O334/L334
334,334,880,3,49500,0,171,0,0,,176.12,176.120000000053,171,,=G335-L335,=G335-M335,,=O335/L335
335,335,881,3,49500,0,560,0,0,,572.12,572.12000000006,560,,=G336-L336,=G336-M336,,=O336/L336
336,336,882,3,49500,0,55,0,0,,57.25,57.2500000000145,55,,=G337-L337,=G337-M337,,=O337/L337
337,337,883,3,49500,0,66,0,0,,72.06,72.0600000000486,66,,=G338-L338,=G338-M338,,=O338/L338
338,338,884,3,49500,0,322,0,0,,332.98,332.98000000001,322,,=G339-L339,=G339-M339,,=O339/L339
339,339,885,3,49500,0,96,0,0,,108.84,108.840000000018,96,,=G340-L340,=G340-M340,,=O340/L340
340,340,886,3,49500,0,589,0,0,,595.99,595.990000000005,589,,=G341-L341,=G341-M341,,=O341/L341
341,341,887,3,49500,0,81,0,0,,90.26,90.260000000002,81,,=G342-L342,=G342-M342,,=O342/L342
342,342,888,3,49500,0,270,0,0,,283.7,283.700000000018,270,,=G343-L343,=G343-M343,,=O343/L343
343,343,889,3,49500,0,125,0,0,,134.72,134.719999999979,125,,=G344-L344,=G344-M344,,=O344/L344
344,344,890,3,49500,0,137,0,0,,143.51,143.509999999972,137,,=G345-L345,=G345-M345,,=O345/L345
345,345,891,3,49500,0,548,0,0,,559.09,559.090000000054,548,,=G346-L346,=G346-M346,,=O346/L346
346,346,892,3,49500,0,2340,0,0,,2350.05,2350.05000000005,2340,,=G347-L347,=G347-M347,,=O347/L347
347,347,893,3,49500,0,320,0,0,,336.22,336.22000000003,320,,=G348-L348,=G348-M348,,=O348/L348
348,348,894,3,49500,0,363,0,0,,373.53,373.529999999998,363,,=G349-L349,=G349-M349,,=O349/L349
349,349,895,3,49500,0,140,0,0,,147.2,147.200000000026,140,,=G350-L350,=G350-M350,,=O350/L350
350,350,896,3,49500,0,213,0,0,,220.11,220.110000000007,213,,=G351-L351,=G351-M351,,=O351/L351
351,351,897,3,49500,0,1799,0,0,,1808.79,1808.79000000003,1799,,=G352-L352,=G352-M352,,=O352/L352
352,352,898,3,49500,0,626,0,0,,635.16,635.160000000025,626,,=G353-L353,=G353-M353,,=O353/L353
353,353,899,3,49500,0,303,0,0,,308.99,308.989999999997,303,,=G354-L354,=G354-M354,,=O354/L354
354,354,900,3,49500,0,238,0,0,,244.47,244.470000000037,238,,=G355-L355,=G355-M355,,=O355/L355
355,355,901,3,49500,0,205,0,0,,214.17,214.170000000005,205,,=G356-L356,=G356-M356,,=O356/L356
356,356,902,3,49500,0,13756,0,0,,13757.49,13757.49,13756,,=G357-L357,=G357-M357,,=O357/L357
357,357,903,3,49500,0,11563,0,0,,11567.12,11567.12,11563,,=G358-L358,=G358-M358,,=O358/L358
358,358,904,3,49500,0,4100,0,0,,4112.35,4112.35000000003,4100,,=G359-L359,=G359-M359,,=O359/L359
359,359,905,3,49500,0,5333,0,0,,5339.23,5339.23,5333,,=G360-L360,=G360-M360,,=O360/L360
360,360,906,3,49500,0,4184,0,0,,4187.49,4187.49000000003,4184,,=G361-L361,=G361-M361,,=O361/L361
361,361,907,3,49500,0,944,0,0,,951.47,951.470000000001,944,,=G362-L362,=G362-M362,,=O362/L362
362,362,908,3,49500,0,2610,0,0,,2617.38,2617.38000000003,2610,,=G363-L363,=G363-M363,,=O363/L363
363,363,909,3,49500,0,550,0,0,,557.52,557.520000000018,550,,=G364-L364,=G364-M364,,=O364/L364
364,364,910,3,49500,0,506,0,0,,512.17,512.170000000049,506,,=G365-L365,=G365-M365,,=O365/L365
365,365,911,3,49500,0,872,0,0,,878.67,878.670000000005,872,,=G366-L366,=G366-M366,,=O366/L366
366,366,912,3,49500,0,181,0,0,,187.5,187.499999999985,181,,=G367-L367,=G367-M367,,=O367/L367
367,367,913,3,49500,0,2478,0,0,,2492.67,2492.66999999998,2478,,=G368-L368,=G368-M368,,=O368/L368
368,368,914,3,49500,0,1160,0,0,,1177.93,1177.93000000009,1160,,=G369-L369,=G369-M369,,=O369/L369
369,369,915,3,49500,0,303,0,0,,309.67,309.670000000034,303,,=G370-L370,=G370-M370,,=O370/L370
370,370,916,3,49500,0,598,0,0,,606.67,606.670000000005,598,,=G371-L371,=G371-M371,,=O371/L371
371,371,917,3,49500,0,579,0,0,,586.49,586.490000000019,579,,=G372-L372,=G372-M372,,=O372/L372
372,372,918,3,49500,0,626,0,0,,637.18,637.180000000007,626,,=G373-L373,=G373-M373,,=O373/L373
373,373,919,3,49500,0,1251,0,0,,1254.53,1254.52999999996,1251,,=G374-L374,=G374-M374,,=O374/L374
374,374,920,3,49500,0,1506,0,0,,1520.75,1520.75000000001,1506,,=G375-L375,=G375-M375,,=O375/L375
375,375,921,3,49500,0,913,0,0,,921.25,921.25,913,,=G376-L376,=G376-M376,,=O376/L376
376,376,922,3,49500,0,5559,0,0,,5561.29,5561.29000000003,5559,,=G377-L377,=G377-M377,,=O377/L377
377,377,923,3,49500,0,1661,0,0,,1661,1661,1661,,=G378-L378,=G378-M378,,=O378/L378
378,378,924,3,49500,0,189,0,0,,189,189,189,,=G379-L379,=G379-M379,,=O379/L379
379,379,925,3,49500,0,1280,0,0,,1280,1280,1280,,=G380-L380,=G380-M380,,=O380/L380
380,380,926,3,49500,0,484,0,0,,484,484,484,,=G381-L381,=G381-M381,,=O381/L381
381,381,927,3,49500,0,1903,0,0,,1903,1903,1903,,=G382-L382,=G382-M382,,=O382/L382
382,382,928,3,49500,0,1555,0,0,,1555,1555,1555,,=G383-L383,=G383-M383,,=O383/L383
383,383,929,3,49500,0,724,0,0,,724,724,724,,=G384-L384,=G384-M384,,=O384/L384
384,384,930,3,49500,0,157,0,0,,1,0,1,,=G385-L385,=G385-M385,,=O385/L385
385,385,931,3,49500,0,22,0,0,,156,157,156,,=G386-L386,=G386-M386,,=O386/L386
386,386,932,3,49500,0,5917,0,0,,22,22,22,,=G387-L387,=G387-M387,,=O387/L387
387,387,933,3,49500,0,0,0,0,,5837,5837,5837,,=G388-L388,=G388-M388,,=O388/L388
388,388,390,2,3500,11.09,1520,11.15,0,,997.43,1511.69999999999,996.11,,=G389-L389,=G389-M389,,=O389/L389
389,388,391,2,3500,5.98,1888,6.06,0,,759.18,1959.43000000011,752.96,,=G390-L390,=G390-M390,,=O390/L390
390,388,708,1,2000,2.9,237,2.9,0,,370.88,218.11,371.09,,=G391-L391,=G391-M391,,=O391/L391
391,388,802,1,2000,4.78,234,4.78,0,,40.29,274.860000000073,38.6,,=G392-L392,=G392-M392,,=O392/L392
392,389,390,2,1000,4.34,249,4.34,0,,585.66,199.210000000086,580.28,,=G393-L393,=G393-M393,,=O393/L393
393,389,801,1,2500,9.58,131,9.58,0,,459.88,125.529999999998,452.01,,=G394-L394,=G394-M394,,=O394/L394
394,389,914,1,2500,3.96,278,3.96,0,,223.26,269.440000000002,220.8,,=G395-L395,=G395-M395,,=O395/L395
395,390,388,2,3500,11.09,1493,11.15,0,,1067.52,1446.21000000008,1062.11,,=G396-L396,=G396-M396,,=O396/L396
396,390,389,2,1000,4.34,143,4.34,0,,382.57,131.699999999997,381.29,,=G397-L397,=G397-M397,,=O397/L397
397,390,925,2,3500,6.93,1413,6.96,0,,1413,1413,1413,,=G398-L398,=G398-M398,,=O398/L398
398,391,388,2,3500,5.98,1577,6.02,0,,523.69,1609.00000000007,520.77,,=G399-L399,=G399-M399,,=O399/L399
399,391,392,2,3500,4.22,2984,4.55,0,,61.23,2914.31000000026,61.1,,=G400-L400,=G400-M400,,=O400/L400
400,391,709,1,3000,0.53,627,0.53,0,,1075.85,627.080000000125,1042.27,,=G401-L401,=G401-M401,,=O401/L401
401,391,715,1,3000,6.36,410,6.36,0,,673.44,511.600000000136,635.2,,=G402-L402,=G402-M402,,=O402/L402
402,392,391,2,3500,4.22,1870,4.27,0,,33.44,1903.72000000013,32.47,,=G403-L403,=G403-M403,,=O403/L403
403,392,393,2,3500,2.55,4541,3.63,0,,64.96,4023.0077506364,64.05,,=G404-L404,=G404-M404,,=O404/L404
404,392,713,1,1000,1.05,1089,1.27,0,,83.49,1161.32873971288,83.29,,=G405-L405,=G405-M405,,=O405/L405
405,392,717,1,1000,2.98,674,3.07,0,,148.69,662.700000000135,145.93,,=G406-L406,=G406-M406,,=O406/L406
406,393,392,2,3500,2.55,2740,2.69,0,,37.38,2868.88000000039,35.44,,=G407-L407,=G407-M407,,=O407/L407
407,393,394,2,5000,3.42,5457,4.15,0,,259.27,5386.72825901004,256.27,,=G408-L408,=G408-M408,,=O408/L408
408,393,712,1,3500,2.62,2348,2.7,0,,880.5,2396.0750375838,878.25,,=G409-L409,=G409-M409,,=O409/L409
409,393,716,1,3500,1.87,3392,2.12,0,,966.78,3038.24189222937,957.86,,=G410-L410,=G410-M410,,=O410/L410
410,394,393,2,5000,3.42,3024,3.49,0,,218.88,3286.5658773079,213.77,,=G411-L411,=G411-M411,,=O411/L411
411,394,395,2,5000,2.42,5115,2.82,0,,0.01,4806.19727528661,0.01,,=G412-L412,=G412-M412,,=O412/L412
412,394,584,1,500,4.97,587,6.39,0,,982.55,558.958703141863,961.08,,=G413-L413,=G413-M413,,=O413/L413
413,394,601,1,500,1.75,743,3.03,0,,721.62,666.980459301215,687.96,,=G414-L414,=G414-M414,,=O414/L414
414,395,394,2,5000,2.42,2738,2.45,0,,0.01,2710.45000000034,0.01,,=G415-L415,=G415-M415,,=O415/L415
415,395,396,2,5000,3.65,5751,4.61,0,,0.01,5624.92250983865,0.01,,=G416-L416,=G416-M416,,=O416/L416
416,395,584,1,3500,3.88,1034,3.88,0,,253.71,1068.01751956179,248.64,,=G417-L417,=G417-M417,,=O417/L417
417,395,600,1,3500,1.36,1960,1.38,0,,221.48,2179.0595406988,213.22,,=G418-L418,=G418-M418,,=O418/L418
418,396,395,2,5000,3.65,2482,3.68,0,,0.01,2514.34000000036,0.01,,=G419-L419,=G419-M419,,=O419/L419
419,396,397,2,5000,2.11,5751,2.66,0,,0.01,5624.92250983865,0.01,,=G420-L420,=G420-M420,,=O420/L420
420,397,396,2,5000,2.11,2482,2.13,0,,0.01,2514.34000000036,0.01,,=G421-L421,=G421-M421,,=O421/L421
421,397,398,2,5000,2.36,7197,3.88,0,,425.06,7113.8802546178,420.04,,=G422-L422,=G422-M422,,=O422/L422
422,397,588,1,3000,3.02,1735,3.07,0,,233.95,1774.1200000002,229.06,,=G423-L423,=G423-M423,,=O423/L423
423,397,604,1,3000,1.28,3924,1.84,0,,258.47,3836.05330174689,257.32,,=G424-L424,=G424-M424,,=O424/L424
424,398,397,2,5000,2.36,4429,2.58,0,,125.78,4863.60330174744,122.24,,=G425-L425,=G425-M425,,=O425/L425
425,398,399,2,5000,0.72,7152,1.17,0,,320.83,7003.43992938639,317.72,,=G426-L426,=G426-M426,,=O426/L426
426,398,400,2,6500,2.11,3248,2.13,0,,0.1,3372.94351797562,0.1,,=G427-L427,=G427-M427,,=O427/L427
427,398,403,2,8000,3.06,6889,3.31,0,,104.44,7319.32614752041,102.54,,=G428-L428,=G428-M428,,=O428/L428
428,399,398,2,5000,0.72,4644,0.8,0,,98.57,4331.78235450333,95.86,,=G429-L429,=G429-M429,,=O429/L429
429,399,537,2,5000,4.28,7063,6.84,0,,7116.76,6229.82365791203,6981.36,,=G430-L430,=G430-M430,,=O430/L430
430,399,604,1,7000,3.32,4471,3.4,0,,4886.16,3992.22105737825,4829.32,,=G431-L431,=G431-M431,,=O431/L431
431,399,609,1,7000,0.88,8076,1.11,0,,2673.87,7844.24264153507,2663.62,,=G432-L432,=G432-M432,,=O432/L432
432,400,398,2,6500,2.11,4556,2.19,0,,0.1,5275.68032816313,0.11,,=G433-L433,=G433-M433,,=O433/L433
433,400,401,2,5000,4.09,2244,4.11,0,,69.14,2158.67629044859,68.71,,=G434-L434,=G434-M434,,=O434/L434
434,400,587,1,500,0.88,1292,6.76,0,,467.96,1214.26722752703,467.5,,=G435-L435,=G435-M435,,=O435/L435
435,400,609,1,500,6.72,66,6.72,0,,1281.94,0,1286.67,,=G436-L436,=G436-M436,,=O436/L436
436,401,400,2,5000,4.09,3667,4.27,0,,309.23,4084.49455535116,307.15,,=G437-L437,=G437-M437,,=O437/L437
437,401,402,2,5000,1.69,0,1.69,0,,0,0,0,,=G438-L438,=G438-M438,,=O438/L438
438,401,585,1,6000,1.7,3816,1.74,0,,915.75,4301.166447656,910.68,,=G439-L439,=G439-M439,,=O439/L439
439,401,590,1,6000,1.81,6909,2.29,0,,1880.66,6671.17567898123,1876.45,,=G440-L440,=G440-M440,,=O440/L440
440,402,401,2,5000,1.69,0,1.69,0,,0,0,0,,=G441-L441,=G441-M441,,=O441/L441
441,403,398,2,8000,3.06,5321,3.15,0,,27.42,5837.9699593456,26.58,,=G442-L442,=G442-M442,,=O442/L442
442,403,404,2,6500,3.26,7884,4.32,0,,613.47,7540.55083413972,607.58,,=G443-L443,=G443-M443,,=O443/L443
443,403,606,1,1500,2.84,1974,4.12,0,,1292.95,1630.59999999993,1278.42,,=G444-L444,=G444-M444,,=O444/L444
444,403,611,1,1500,2.07,2491,4.43,0,,4116.6,2025.34089098016,4101.53,,=G445-L445,=G445-M445,,=O445/L445
445,404,403,2,6500,3.26,6610,3.78,0,,655.2,6323.05994303688,651.41,,=G446-L446,=G446-M446,,=O446/L446
446,404,405,2,5000,1.05,8805,2.56,0,,22.79,8560.33366490175,22.54,,=G447-L447,=G447-M447,,=O447/L447
447,404,675,1,5500,3.14,2033,3.15,0,,1920.5,1894.15309609267,1896.81,,=G448-L448,=G448-M448,,=O448/L448
448,404,680,1,5500,1.27,6664,1.68,0,,5198.34,7099.62849554615,5173.64,,=G449-L449,=G449-M449,,=O449/L449
449,405,404,2,5000,1.05,8276,2.23,0,,8.02,7785.42598593764,7.74,,=G450-L450,=G450-M450,,=O450/L450
450,405,406,2,5000,2.53,2473,2.55,0,,7.06,2293.01690390768,6.92,,=G451-L451,=G451-M451,,=O451/L451
451,405,488,2,5000,1.01,6430,1.42,0,,15.75,6267.31676099407,15.64,,=G452-L452,=G452-M452,,=O452/L452
452,406,405,2,5000,2.53,4371,2.75,0,,2.87,3832.62604290078,2.69,,=G453-L453,=G453-M453,,=O453/L453
453,406,407,2,5000,3.31,4271,3.57,0,,907.27,3567.55654330669,904.96,,=G454-L454,=G454-M454,,=O454/L454
454,406,677,1,3000,2,2889,2.26,0,,2374.7,2522.53690390742,2355.79,,=G455-L455,=G455-M455,,=O455/L455
455,406,682,1,3000,2.45,3586,3.2,0,,4596.17,3671.7141695168,4571.41,,=G456-L456,=G456-M456,,=O456/L456
456,407,406,2,5000,3.31,5765,4.19,0,,733.37,4761.68870720191,730.48,,=G457-L457,=G457-M457,,=O457/L457
457,407,408,2,5000,3.25,5032,3.75,0,,1228.7,5004.36677687414,1221.89,,=G458-L458,=G458-M458,,=O458/L458
458,407,687,1,6500,1.71,4078,1.75,0,,2998.18,3989.21729713967,2972.78,,=G459-L459,=G459-M459,,=O459/L459
459,407,692,1,6500,2.47,6903,2.94,0,,6174.67,6988.43679966615,6144.4,,=G460-L460,=G460-M460,,=O460/L460
460,408,407,2,5000,3.25,6257,4.45,0,,1221.27,5713.00256347197,1213.86,,=G461-L461,=G461-M461,,=O461/L461
461,408,409,2,5000,2.17,2882,2.21,0,,29.89,2927.30619726878,29.49,,=G462-L462,=G462-M462,,=O462/L462
462,408,689,1,2000,2.19,1379,2.26,0,,1851.61,1366.52999999997,1836.62,,=G463-L463,=G463-M463,,=O463/L463
463,408,694,1,2000,2.11,3322,4.52,0,,5312.47,3302.61057960534,5289.94,,=G464-L464,=G464-M464,,=O464/L464
464,409,408,2,5000,2.17,3840,2.28,0,,260.64,3693.44677384745,259.21,,=G465-L465,=G465-M465,,=O465/L465
465,409,410,2,5000,3.93,3669,4.1,0,,2017.27,3676.9619138543,1969.82,,=G466-L466,=G466-M466,,=O466/L466
466,409,538,2,5000,1.47,4124,1.57,0,,212.85,4306.95543748677,211.01,,=G467-L467,=G467-M467,,=O467/L467
467,409,539,2,5000,2.86,7291,4.8,0,,4417.84,7052.93105816352,4364.98,,=G468-L468,=G468-M468,,=O468/L468
468,410,409,2,5000,3.93,5433,4.75,0,,4372.57,5576.76321938341,4315.03,,=G469-L469,=G469-M469,,=O469/L469
469,410,411,2,3500,2.72,4332,3.68,0,,1023.34,3660.7147144881,997.03,,=G470-L470,=G470-M470,,=O470/L470
